,Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),Ozone,PM25,CO,PM10,NO2,AQI category,city,state
10022,07/13/2023,52,PM2.5,Millbrook School,37-183-0014,AQS,45,52,5,19,14,Moderate,Raleigh,NC
10023,07/14/2023,32,PM2.5,Triple Oak,37-183-0021,AQS,31,32,5,11,15,Good,Raleigh,NC
10024,07/15/2023,35,PM2.5,Millbrook School,37-183-0014,AQS,29,35,5,14,7,Good,Raleigh,NC
10025,07/16/2023,37,Ozone,Millbrook School,37-183-0014,AQS,37,32,5,12,14,Good,Raleigh,NC
10026,07/17/2023,93,PM2.5,Millbrook School,37-183-0014,AQS,61,93,7,40,18,Moderate,Raleigh,NC
10027,07/18/2023,126,PM2.5,Millbrook School,37-183-0014,AQS,67,126,8,53,13,Unhealthy for Sensitive Groups,Raleigh,NC
10028,07/19/2023,72,PM2.5,Millbrook School,37-183-0014,AQS,44,72,6,29,17,Moderate,Raleigh,NC
10029,07/20/2023,48,PM2.5,Millbrook School,37-183-0014,AQS,45,48,6,19,15,Good,Raleigh,NC
10030,07/21/2023,45,Ozone,West Johnston Co.,37-101-0002,AQS,45,39,5,16,18,Good,Raleigh,NC
10031,07/22/2023,46,PM2.5,Millbrook School,37-183-0014,AQS,33,46,3,17,9,Good,Raleigh,NC
10032,07/23/2023,44,Ozone,West Johnston Co.,37-101-0002,AQS,44,43,5,15,8,Good,Raleigh,NC
10033,07/24/2023,45,Ozone,Millbrook School,37-183-0014,AQS,45,41,5,16,14,Good,Raleigh,NC
10034,07/25/2023,64,Ozone,Millbrook School,37-183-0014,AQS,64,55,6,27,14,Moderate,Raleigh,NC
10035,07/26/2023,84,Ozone,West Johnston Co.,37-101-0002,AQS,84,69,6,36,14,Moderate,Raleigh,NC
10036,07/27/2023,61,PM2.5,Millbrook School,37-183-0014,AQS,48,61,5,31,14,Moderate,Raleigh,NC
10037,07/28/2023,44,PM2.5,Triple Oak,37-183-0021,AQS,39,44,5,20,10,Good,Raleigh,NC
10038,07/29/2023,29,PM2.5,Triple Oak,37-183-0021,AQS,29,29,3,18,6,Good,Raleigh,NC
10039,07/30/2023,39,Ozone,West Johnston Co.,37-101-0002,AQS,39,29,3,11,6,Good,Raleigh,NC
10040,07/31/2023,46,Ozone,Millbrook School,37-183-0014,AQS,46,36,5,15,14,Good,Raleigh,NC
10041,08/01/2023,44,Ozone,West Johnston Co.,37-101-0002,AQS,44,41,3,15,7,Good,Raleigh,NC
10042,08/02/2023,62,PM2.5,Millbrook School,37-183-0014,AQS,44,62,3,25,11,Moderate,Raleigh,NC
10043,08/03/2023,56,PM2.5,Millbrook School,37-183-0014,AQS,43,56,6,24,21,Moderate,Raleigh,NC
10044,08/04/2023,58,PM2.5,Triple Oak,37-183-0021,AQS,33,58,6,21,19,Moderate,Raleigh,NC
10045,08/05/2023,53,PM2.5,Millbrook School,37-183-0014,AQS,47,53,5,18,9,Moderate,Raleigh,NC
10046,08/06/2023,55,PM2.5,Millbrook School,37-183-0014,AQS,48,55,5,19,8,Moderate,Raleigh,NC
10047,08/07/2023,49,PM2.5,Millbrook School,37-183-0014,AQS,35,49,5,18,7,Good,Raleigh,NC
10048,08/08/2023,38,Ozone,Millbrook School,37-183-0014,AQS,38,25,5,11,10,Good,Raleigh,NC
10049,08/09/2023,48,Ozone,West Johnston Co.,37-101-0002,AQS,48,35,5,13,17,Good,Raleigh,NC
10050,08/10/2023,38,PM2.5,Millbrook School,37-183-0014,AQS,37,38,6,14,17,Good,Raleigh,NC
10051,08/11/2023,50,Ozone,Millbrook School,37-183-0014,AQS,50,33,5,12,14,Good,Raleigh,NC
10052,08/12/2023,48,PM2.5,Millbrook School,37-183-0014,AQS,47,48,6,18,16,Good,Raleigh,NC
10053,08/13/2023,49,Ozone,Millbrook School,37-183-0014,AQS,49,38,5,13,11,Good,Raleigh,NC
10054,08/14/2023,44,PM2.5,Millbrook School,37-183-0014,AQS,40,44,5,17,13,Good,Raleigh,NC
10055,08/15/2023,46,PM2.5,West Johnston Co.,37-101-0002,AQS,38,46,5,18,11,Good,Raleigh,NC
10056,08/16/2023,41,Ozone,Millbrook School,37-183-0014,AQS,41,36,3,16,8,Good,Raleigh,NC
10057,08/17/2023,43,PM2.5,Triple Oak,37-183-0021,AQS,41,43,5,15,13,Good,Raleigh,NC
10058,08/18/2023,51,Ozone,West Johnston Co.,37-101-0002,AQS,51,44,6,17,16,Moderate,Raleigh,NC
10059,08/19/2023,57,PM2.5,Millbrook School,37-183-0014,AQS,48,57,5,20,10,Moderate,Raleigh,NC
10060,08/20/2023,64,PM2.5,Millbrook School,37-183-0014,AQS,51,64,6,24,10,Moderate,Raleigh,NC
10061,08/21/2023,71,Ozone,Millbrook School,37-183-0014,AQS,71,56,6,21,18,Moderate,Raleigh,NC
10062,08/22/2023,66,PM2.5,Millbrook School,37-183-0014,AQS,47,66,6,29,14,Moderate,Raleigh,NC
10063,08/23/2023,45,PM2.5,Millbrook School,37-183-0014,AQS,42,45,5,17,17,Good,Raleigh,NC
10064,08/24/2023,52,PM2.5,Millbrook School,37-183-0014,AQS,51,52,5,23,18,Moderate,Raleigh,NC
10065,08/25/2023,58,Ozone,Millbrook School,37-183-0014,AQS,58,49,5,20,21,Moderate,Raleigh,NC
10066,08/26/2023,56,PM2.5,Millbrook School,37-183-0014,AQS,51,56,5,21,10,Moderate,Raleigh,NC
10067,08/27/2023,55,PM2.5,Millbrook School,37-183-0014,AQS,39,55,3,19,9,Moderate,Raleigh,NC
10068,08/28/2023,39,Ozone,Millbrook School,37-183-0014,AQS,39,32,3,11,12,Good,Raleigh,NC
10069,08/29/2023,42,Ozone,Millbrook School,37-183-0014,AQS,42,38,5,14,12,Good,Raleigh,NC
10070,08/30/2023,31,Ozone,West Johnston Co.,37-101-0002,AQS,31,30,6,12,13,Good,Raleigh,NC
10071,08/31/2023,34,Ozone,Millbrook School,37-183-0014,AQS,34,24,3,10,9,Good,Raleigh,NC
10072,09/01/2023,38,Ozone,West Johnston Co.,37-101-0002,AQS,38,24,3,11,8,Good,Raleigh,NC
10073,09/02/2023,43,Ozone,Millbrook School,37-183-0014,AQS,43,31,5,12,12,Good,Raleigh,NC
10074,09/03/2023,47,Ozone,Millbrook School,37-183-0014,AQS,47,46,5,16,13,Good,Raleigh,NC
10075,09/04/2023,55,PM2.5,West Johnston Co.,37-101-0002,AQS,44,55,6,18,18,Moderate,Raleigh,NC
10076,09/05/2023,59,PM2.5,Millbrook School,37-183-0014,AQS,46,59,6,22,13,Moderate,Raleigh,NC
10077,09/06/2023,84,Ozone,Millbrook School,37-183-0014,AQS,84,64,6,27,16,Moderate,Raleigh,NC
10078,09/07/2023,63,PM2.5,Millbrook School,37-183-0014,AQS,50,63,6,27,15,Moderate,Raleigh,NC
10079,09/08/2023,54,PM2.5,Millbrook School,37-183-0014,AQS,47,54,6,22,17,Moderate,Raleigh,NC
10080,09/09/2023,37,PM2.5,West Johnston Co.,37-101-0002,AQS,28,37,3,12,8,Good,Raleigh,NC
10081,09/10/2023,36,PM2.5,Millbrook School,37-183-0014,AQS,31,36,5,15,10,Good,Raleigh,NC
10082,09/11/2023,40,Ozone,Millbrook School,37-183-0014,AQS,40,23,5,.,18,Good,Raleigh,NC
10083,09/12/2023,39,Ozone,Millbrook School,37-183-0014,AQS,39,37,6,.,15,Good,Raleigh,NC
10084,09/13/2023,42,Ozone,Millbrook School,37-183-0014,AQS,42,39,5,.,10,Good,Raleigh,NC
10085,09/14/2023,43,Ozone,West Johnston Co.,37-101-0002,AQS,43,33,3,14,10,Good,Raleigh,NC
10086,09/15/2023,36,Ozone,West Johnston Co.,37-101-0002,AQS,36,20,3,10,24,Good,Raleigh,NC
10087,09/16/2023,45,Ozone,Millbrook School,37-183-0014,AQS,45,30,7,12,18,Good,Raleigh,NC
10088,09/17/2023,31,Ozone,Millbrook School,37-183-0014,AQS,31,27,5,10,8,Good,Raleigh,NC
10089,09/18/2023,43,Ozone,Millbrook School,37-183-0014,AQS,43,28,5,9,20,Good,Raleigh,NC
10090,09/19/2023,47,Ozone,Millbrook School,37-183-0014,AQS,47,41,7,15,21,Good,Raleigh,NC
10091,09/20/2023,52,PM2.5,Millbrook School,37-183-0014,AQS,51,52,6,19,16,Moderate,Raleigh,NC
10092,09/21/2023,54,PM2.5,Millbrook School,37-183-0014,AQS,44,54,5,20,16,Moderate,Raleigh,NC
10093,09/22/2023,35,Ozone,West Johnston Co.,37-101-0002,AQS,35,28,3,13,6,Good,Raleigh,NC
10094,09/23/2023,22,Ozone,West Johnston Co.,37-101-0002,AQS,22,5,3,2,7,Good,Raleigh,NC
10095,09/24/2023,30,Ozone,West Johnston Co.,37-101-0002,AQS,30,21,5,7,6,Good,Raleigh,NC
10096,09/25/2023,35,Ozone,Millbrook School,37-183-0014,AQS,35,25,5,9,10,Good,Raleigh,NC
10097,09/26/2023,24,Ozone,West Johnston Co.,37-101-0002,AQS,24,17,3,8,5,Good,Raleigh,NC
10098,09/27/2023,23,PM2.5,Millbrook School,37-183-0014,AQS,22,23,3,10,4,Good,Raleigh,NC
10099,09/28/2023,29,PM2.5,Millbrook School,37-183-0014,AQS,28,29,3,15,6,Good,Raleigh,NC
10100,09/29/2023,20,Ozone,West Johnston Co.,37-101-0002,AQS,20,19,3,7,12,Good,Raleigh,NC
10101,09/30/2023,29,Ozone,West Johnston Co.,37-101-0002,AQS,29,19,3,7,8,Good,Raleigh,NC
10102,10/01/2023,31,Ozone,West Johnston Co.,37-101-0002,AQS,31,19,3,7,8,Good,Raleigh,NC
10103,10/02/2023,34,Ozone,West Johnston Co.,37-101-0002,AQS,34,29,3,14,13,Good,Raleigh,NC
10104,10/03/2023,53,PM2.5,Millbrook School,37-183-0014,AQS,41,53,5,22,15,Moderate,Raleigh,NC
10105,10/04/2023,47,PM2.5,Millbrook School,37-183-0014,AQS,41,47,5,21,19,Good,Raleigh,NC
10106,10/05/2023,37,PM2.5,Triple Oak,37-183-0021,AQS,35,37,5,17,18,Good,Raleigh,NC
10107,10/06/2023,38,PM2.5,Millbrook School,37-183-0014,AQS,27,38,5,18,13,Good,Raleigh,NC
10108,10/07/2023,33,Ozone,West Johnston Co.,37-101-0002,AQS,33,24,7,12,8,Good,Raleigh,NC
10109,10/08/2023,34,Ozone,West Johnston Co.,37-101-0002,AQS,34,14,5,6,19,Good,Raleigh,NC
10110,10/09/2023,34,Ozone,West Johnston Co.,37-101-0002,AQS,34,26,6,12,20,Good,Raleigh,NC
10111,10/10/2023,40,Ozone,West Johnston Co.,37-101-0002,AQS,40,38,6,19,21,Good,Raleigh,NC
10112,10/11/2023,37,Ozone,West Johnston Co.,37-101-0002,AQS,37,36,7,21,27,Good,Raleigh,NC
10113,10/12/2023,62,PM2.5,Millbrook School,37-183-0014,AQS,36,62,8,27,18,Moderate,Raleigh,NC
10114,10/13/2023,59,PM2.5,Millbrook School,37-183-0014,AQS,48,59,7,26,14,Moderate,Raleigh,NC
10115,10/14/2023,30,PM2.5,Triple Oak,37-183-0021,AQS,27,30,6,9,10,Good,Raleigh,NC
10116,10/15/2023,24,Ozone,Millbrook School,37-183-0014,AQS,24,8,5,4,8,Good,Raleigh,NC
10117,10/16/2023,27,Ozone,West Johnston Co.,37-101-0002,AQS,27,15,3,6,15,Good,Raleigh,NC
10118,10/17/2023,24,Ozone,Millbrook School,37-183-0014,AQS,24,12,5,6,12,Good,Raleigh,NC
10119,10/18/2023,28,Ozone,West Johnston Co.,37-101-0002,AQS,28,21,5,9,17,Good,Raleigh,NC
10120,10/19/2023,35,Ozone,West Johnston Co.,37-101-0002,AQS,35,28,6,10,15,Good,Raleigh,NC
10121,10/20/2023,33,PM2.5,Triple Oak,37-183-0021,AQS,31,33,5,10,17,Good,Raleigh,NC
10122,10/21/2023,34,Ozone,Millbrook School,37-183-0014,AQS,34,15,5,6,15,Good,Raleigh,NC
10123,10/22/2023,36,Ozone,West Johnston Co.,37-101-0002,AQS,36,20,5,9,10,Good,Raleigh,NC
10124,10/23/2023,35,Ozone,West Johnston Co.,37-101-0002,AQS,35,23,6,9,24,Good,Raleigh,NC
10125,10/24/2023,40,Ozone,West Johnston Co.,37-101-0002,AQS,40,33,9,13,25,Good,Raleigh,NC
10126,10/25/2023,33,Ozone,West Johnston Co.,37-101-0002,AQS,33,32,14,17,25,Good,Raleigh,NC
10127,10/26/2023,35,Ozone,West Johnston Co.,37-101-0002,AQS,35,34,10,16,23,Good,Raleigh,NC
10128,10/27/2023,37,PM2.5,Triple Oak,37-183-0021,AQS,34,37,6,15,25,Good,Raleigh,NC
10129,10/28/2023,51,PM2.5,Millbrook School,37-183-0014,AQS,37,51,8,19,27,Moderate,Raleigh,NC
10130,10/29/2023,53,PM2.5,Millbrook School,37-183-0014,AQS,36,53,8,19,18,Moderate,Raleigh,NC
10131,10/30/2023,57,PM2.5,Millbrook School,37-183-0014,AQS,36,57,5,23,25,Moderate,Raleigh,NC
10132,10/31/2023,21,Ozone,West Johnston Co.,37-101-0002,AQS,21,13,5,6,6,Good,Raleigh,NC
10133,11/01/2023,31,Ozone,Millbrook School,37-183-0014,AQS,31,21,3,7,12,Good,Raleigh,NC
10134,11/02/2023,31,Ozone,Millbrook School,37-183-0014,AQS,31,24,7,8,23,Good,Raleigh,NC
10135,11/03/2023,42,PM2.5,Millbrook School,37-183-0014,AQS,34,42,8,16,29,Good,Raleigh,NC
10136,11/04/2023,52,PM2.5,Millbrook School,37-183-0014,AQS,38,52,8,19,29,Moderate,Raleigh,NC
10137,11/05/2023,63,PM2.5,Millbrook School,37-183-0014,AQS,40,63,10,22,30,Moderate,Raleigh,NC
10138,11/06/2023,73,PM2.5,Millbrook School,37-183-0014,AQS,47,73,11,32,30,Moderate,Raleigh,NC
10139,11/07/2023,69,PM2.5,Millbrook School,37-183-0014,AQS,44,69,7,30,36,Moderate,Raleigh,NC
10140,11/08/2023,70,PM2.5,Millbrook School,37-183-0014,AQS,44,70,8,34,38,Moderate,Raleigh,NC
10141,11/09/2023,73,PM2.5,Millbrook School,37-183-0014,AQS,41,73,6,33,25,Moderate,Raleigh,NC
10142,11/10/2023,41,PM2.5,West Johnston Co.,37-101-0002,AQS,31,41,6,15,17,Good,Raleigh,NC
10143,11/11/2023,28,Ozone,Millbrook School,37-183-0014,AQS,28,25,2,8,6,Good,Raleigh,NC
10144,11/12/2023,34,Ozone,Millbrook School,37-183-0014,AQS,34,33,2,12,4,Good,Raleigh,NC
10145,11/13/2023,46,PM2.5,Millbrook School,37-183-0014,AQS,30,46,10,19,33,Good,Raleigh,NC
10146,11/14/2023,52,PM2.5,Millbrook School,37-183-0014,AQS,36,52,11,22,29,Moderate,Raleigh,NC
10147,11/15/2023,33,PM2.5,Millbrook School,37-183-0014,AQS,26,33,6,19,25,Good,Raleigh,NC
10148,11/16/2023,37,PM2.5,Triple Oak,37-183-0021,AQS,32,37,6,18,31,Good,Raleigh,NC
10149,11/17/2023,38,PM2.5,Millbrook School,37-183-0014,AQS,32,38,7,19,26,Good,Raleigh,NC
10150,11/18/2023,34,Ozone,Millbrook School,37-183-0014,AQS,34,32,9,14,21,Good,Raleigh,NC
10151,11/19/2023,34,Ozone,Millbrook School,37-183-0014,AQS,34,28,8,11,28,Good,Raleigh,NC
10152,11/20/2023,40,PM2.5,Millbrook School,37-183-0014,AQS,35,40,9,19,25,Good,Raleigh,NC
10153,11/21/2023,27,Ozone,Millbrook School,37-183-0014,AQS,27,22,3,9,14,Good,Raleigh,NC
10154,11/22/2023,24,Ozone,Millbrook School,37-183-0014,AQS,24,13,5,6,13,Good,Raleigh,NC
10155,11/23/2023,31,PM2.5,West Johnston Co.,37-101-0002,AQS,30,31,8,8,23,Good,Raleigh,NC
10156,11/24/2023,60,PM2.5,Millbrook School,37-183-0014,AQS,23,60,10,19,13,Moderate,Raleigh,NC
10157,11/25/2023,31,Ozone,Millbrook School,37-183-0014,AQS,31,28,3,8,5,Good,Raleigh,NC
10158,11/26/2023,27,Ozone,Millbrook School,37-183-0014,AQS,27,26,6,9,11,Good,Raleigh,NC
10159,11/27/2023,28,PM2.5,Millbrook School,37-183-0014,AQS,28,28,6,9,28,Good,Raleigh,NC
10160,11/28/2023,33,Ozone,Millbrook School,37-183-0014,AQS,33,25,5,7,21,Good,Raleigh,NC
10161,11/29/2023,38,PM2.5,Millbrook School,37-183-0014,AQS,29,38,6,13,31,Good,Raleigh,NC
10162,11/30/2023,59,PM2.5,Millbrook School,37-183-0014,AQS,28,59,7,23,30,Moderate,Raleigh,NC
10163,12/01/2023,62,PM2.5,Millbrook School,37-183-0014,AQS,23,62,8,24,25,Moderate,Raleigh,NC
10164,12/02/2023,55,PM2.5,Millbrook School,37-183-0014,AQS,19,55,7,19,15,Moderate,Raleigh,NC
10165,12/03/2023,29,PM2.5,Millbrook School,37-183-0014,AQS,24,29,6,10,11,Good,Raleigh,NC
10166,12/04/2023,32,Ozone,Millbrook School,37-183-0014,AQS,32,24,6,10,31,Good,Raleigh,NC
10167,12/05/2023,31,PM2.5,Millbrook School,37-183-0014,AQS,31,31,8,12,29,Good,Raleigh,NC
10168,12/06/2023,27,PM2.5,Millbrook School,37-183-0014,AQS,.,27,5,7,17,Good,Raleigh,NC
10169,12/07/2023,36,PM2.5,Millbrook School,37-183-0014,AQS,.,36,6,11,23,Good,Raleigh,NC
10170,12/08/2023,53,PM2.5,Triple Oak,37-183-0021,AQS,25,53,7,.,28,Moderate,Raleigh,NC
10171,12/09/2023,58,PM2.5,Millbrook School,37-183-0014,AirNow,33,58,7,.,20,Moderate,Raleigh,NC
10172,12/10/2023,27,Ozone,Millbrook School,37-183-0014,AQS,27,17,6,.,12,Good,Raleigh,NC
10173,12/11/2023,19,Ozone,Millbrook School,37-183-0014,AQS,19,14,6,.,17,Good,Raleigh,NC
10174,12/12/2023,26,PM2.5,Millbrook School,37-183-0014,AirNow,19,26,9,.,25,Good,Raleigh,NC
10175,12/13/2023,30,PM2.5,Triple Oak,37-183-0021,AQS,24,30,11,.,28,Good,Raleigh,NC
10176,12/14/2023,30,Ozone,Millbrook School,37-183-0014,AQS,30,25,9,.,29,Good,Raleigh,NC
10177,12/15/2023,35,PM2.5,Triple Oak,37-183-0021,AQS,19,35,15,.,33,Good,Raleigh,NC
10178,12/16/2023,54,PM2.5,Millbrook School,37-183-0014,AQS,34,54,16,19,24,Moderate,Raleigh,NC
10179,12/17/2023,32,Ozone,Millbrook School,37-183-0014,AQS,32,13,3,6,10,Good,Raleigh,NC
10180,12/18/2023,29,Ozone,Millbrook School,37-183-0014,AQS,29,8,5,3,16,Good,Raleigh,NC
10181,12/19/2023,29,Ozone,Millbrook School,37-183-0014,AQS,29,13,3,4,19,Good,Raleigh,NC
10182,12/20/2023,28,NO2,Millbrook School,37-183-0014,AQS,26,23,11,8,28,Good,Raleigh,NC
10183,12/21/2023,50,PM2.5,Millbrook School,37-183-0014,AQS,19,50,15,19,35,Good,Raleigh,NC
10184,12/22/2023,54,PM2.5,Millbrook School,37-183-0014,AQS,22,54,14,19,26,Moderate,Raleigh,NC
10185,12/23/2023,59,PM2.5,Millbrook School,37-183-0014,AQS,28,59,8,20,29,Moderate,Raleigh,NC
10186,12/24/2023,64,PM2.5,Millbrook School,37-183-0014,AQS,31,64,9,22,27,Moderate,Raleigh,NC
10187,12/25/2023,50,PM2.5,Millbrook School,37-183-0014,AQS,35,50,8,15,20,Good,Raleigh,NC
10188,12/26/2023,31,Ozone,Millbrook School,37-183-0014,AQS,31,22,2,8,8,Good,Raleigh,NC
10189,12/27/2023,23,Ozone,Millbrook School,37-183-0014,AQS,23,10,6,4,16,Good,Raleigh,NC
10190,12/28/2023,31,PM2.5,Millbrook School,37-183-0014,AQS,15,31,6,12,16,Good,Raleigh,NC
10191,12/29/2023,28,PM2.5,West Johnston Co.,37-101-0002,AQS,25,28,6,10,16,Good,Raleigh,NC
10192,12/30/2023,23,Ozone,Millbrook School,37-183-0014,AQS,23,22,6,6,19,Good,Raleigh,NC
10193,12/31/2023,38,PM2.5,Millbrook School,37-183-0014,AQS,20,38,7,11,19,Good,Raleigh,NC
10194,01/01/2023,101,PM2.5,Conroe Relocated,48-339-0078,AQS,30,101,8,44,25,Unhealthy for Sensitive Groups,Houston,TX
10195,01/02/2023,43,PM2.5,Houston Westhollow,48-201-0066,AQS,24,43,7,20,13,Good,Houston,TX
10196,01/03/2023,63,PM10,Houston North Wayside,48-201-0046,AQS,33,59,6,63,38,Moderate,Houston,TX
10197,01/04/2023,104,PM10,Houston North Wayside,48-201-0046,AQS,43,68,10,104,40,Unhealthy for Sensitive Groups,Houston,TX
10198,01/05/2023,122,PM10,Houston North Wayside,48-201-0046,AQS,47,71,15,122,52,Unhealthy for Sensitive Groups,Houston,TX
10199,01/06/2023,95,PM10,Houston North Wayside,48-201-0046,AQS,47,52,10,95,55,Moderate,Houston,TX
10200,01/07/2023,48,PM10,Houston North Wayside,48-201-0046,AQS,39,43,10,48,36,Good,Houston,TX
10201,01/08/2023,41,Ozone,Lake Jackson,48-039-1016,AQS,41,40,9,20,34,Good,Houston,TX
10202,01/09/2023,59,PM2.5,Houston North Loop,48-201-1052,AQS,38,59,8,35,39,Moderate,Houston,TX
10203,01/10/2023,55,PM2.5,Clinton,48-201-1035,AQS,32,55,10,29,32,Moderate,Houston,TX
10204,01/11/2023,48,PM2.5,Clinton,48-201-1035,AQS,30,48,7,26,21,Good,Houston,TX
10205,01/12/2023,48,PM10,Houston North Wayside,48-201-0046,AQS,39,29,5,48,24,Good,Houston,TX
10206,01/13/2023,65,PM10,Houston North Wayside,48-201-0046,AQS,37,51,7,65,39,Moderate,Houston,TX
10207,01/14/2023,68,PM10,Houston North Wayside,48-201-0046,AQS,44,63,10,68,42,Moderate,Houston,TX
10208,01/15/2023,44,Ozone,Lake Jackson,48-039-1016,AQS,44,40,8,20,28,Good,Houston,TX
10209,01/16/2023,60,PM2.5,Galveston 99th Street,48-167-1034,AQS,40,60,9,52,32,Moderate,Houston,TX
10210,01/17/2023,61,PM2.5,Baytown,48-201-0058,AQS,35,61,9,41,30,Moderate,Houston,TX
10211,01/18/2023,54,PM2.5,Houston Aldine,48-201-0024,AQS,31,54,8,52,35,Moderate,Houston,TX
10212,01/19/2023,66,PM10,Houston North Wayside,48-201-0046,AQS,37,53,10,66,43,Moderate,Houston,TX
10213,01/20/2023,47,PM10,Houston North Wayside,48-201-0046,AQS,32,39,5,47,25,Good,Houston,TX
10214,01/21/2023,40,PM2.5,Houston Bayland Park,48-201-0055,AQS,32,40,5,10,26,Good,Houston,TX
10215,01/22/2023,38,PM2.5,Houston North Wayside,48-201-0046,AQS,35,38,6,27,34,Good,Houston,TX
10216,01/23/2023,63,PM10,Houston North Wayside,48-201-0046,AQS,37,42,7,63,41,Moderate,Houston,TX
10217,01/24/2023,37,Ozone,Lake Jackson,48-039-1016,AQS,37,34,6,20,29,Good,Houston,TX
10218,01/25/2023,35,Ozone,Lake Jackson,48-039-1016,AQS,35,24,6,27,31,Good,Houston,TX
10219,01/26/2023,77,PM10,Houston North Wayside,48-201-0046,AQS,37,62,7,77,39,Moderate,Houston,TX
10220,01/27/2023,84,PM2.5,Houston North Wayside,48-201-0046,AQS,41,84,27,84,64,Moderate,Houston,TX
10221,01/28/2023,52,PM2.5,Houston North Wayside,48-201-0046,AQS,41,52,7,31,40,Moderate,Houston,TX
10222,01/29/2023,50,PM2.5,Galveston 99th Street,48-167-1034,AQS,36,50,5,16,24,Good,Houston,TX
10223,01/30/2023,44,PM2.5,Freeport South Avenue I,48-039-1012,AQS,11,44,5,13,12,Good,Houston,TX
10224,01/31/2023,23,PM2.5,Houston Bayland Park,48-201-0055,AQS,13,23,5,9,10,Good,Houston,TX
10225,02/01/2023,20,PM2.5,Houston Bayland Park,48-201-0055,AQS,14,20,3,5,13,Good,Houston,TX
10226,02/02/2023,21,PM2.5,Galveston 99th Street,48-167-1034,AQS,19,21,5,6,15,Good,Houston,TX
10227,02/03/2023,56,PM10,Houston North Wayside,48-201-0046,AQS,32,47,6,56,36,Moderate,Houston,TX
10228,02/04/2023,56,PM2.5,Houston North Wayside,48-201-0046,AQS,44,56,10,50,43,Moderate,Houston,TX
10229,02/05/2023,52,PM2.5,Houston North Loop,48-201-1052,AQS,44,52,9,44,39,Moderate,Houston,TX
10230,02/06/2023,44,PM10,Houston North Wayside,48-201-0046,AQS,44,43,8,44,41,Good,Houston,TX
10231,02/07/2023,49,PM2.5,Houston North Wayside,48-201-0046,AQS,42,49,8,35,34,Good,Houston,TX
10232,02/08/2023,40,PM2.5,Clinton,48-201-1035,AQS,32,40,6,22,24,Good,Houston,TX
10233,02/09/2023,65,PM10,Houston North Wayside,48-201-0046,AQS,44,62,9,65,50,Moderate,Houston,TX
10234,02/10/2023,70,PM10,Houston North Wayside,48-201-0046,AQS,32,54,9,70,37,Moderate,Houston,TX
10235,02/11/2023,33,PM2.5,Galveston 99th Street,48-167-1034,AQS,32,33,3,24,30,Good,Houston,TX
10236,02/12/2023,67,Ozone,Baytown Garth,48-201-1017,AQS,67,56,7,28,41,Moderate,Houston,TX
10237,02/13/2023,79,PM10,Houston North Wayside,48-201-0046,AQS,49,64,10,79,55,Moderate,Houston,TX
10238,02/14/2023,59,PM2.5,Clinton,48-201-1035,AQS,45,59,8,35,45,Moderate,Houston,TX
10239,02/15/2023,60,PM2.5,Houston North Loop,48-201-1052,AQS,36,60,8,32,34,Moderate,Houston,TX
10240,02/16/2023,33,Ozone,Baytown Garth,48-201-1017,AQS,33,31,5,29,19,Good,Houston,TX
10241,02/17/2023,38,Ozone,Baytown Garth,48-201-1017,AQS,38,26,2,37,34,Good,Houston,TX
10242,02/18/2023,54,PM2.5,Houston North Wayside,48-201-0046,AQS,44,54,7,52,38,Moderate,Houston,TX
10243,02/19/2023,52,PM2.5,Houston North Wayside,48-201-0046,AQS,42,52,8,35,43,Moderate,Houston,TX
10244,02/20/2023,53,PM2.5,Clinton,48-201-1035,AQS,31,53,7,26,28,Moderate,Houston,TX
10245,02/21/2023,60,PM2.5,Clinton,48-201-1035,AQS,28,60,6,32,22,Moderate,Houston,TX
10246,02/22/2023,75,PM2.5,Clinton,48-201-1035,AQS,33,75,6,44,28,Moderate,Houston,TX
10247,02/23/2023,74,PM2.5,Conroe Relocated,48-339-0078,AQS,48,74,8,51,42,Moderate,Houston,TX
10248,02/24/2023,61,PM2.5,Houston North Loop,48-201-1052,AQS,32,61,9,41,31,Moderate,Houston,TX
10249,02/25/2023,64,PM2.5,Houston Bayland Park,48-201-0055,AQS,39,64,9,36,38,Moderate,Houston,TX
10250,02/26/2023,55,PM2.5,Houston North Loop,48-201-1052,AQS,33,55,7,22,11,Moderate,Houston,TX
10251,02/27/2023,97,PM2.5,Clinton,48-201-1035,AQS,80,97,6,91,67,Moderate,Houston,TX
10252,02/28/2023,72,PM2.5,Clinton,48-201-1035,AQS,45,72,8,53,33,Moderate,Houston,TX
10253,03/01/2023,64,PM2.5,Clinton,48-201-1035,AQS,29,64,7,57,23,Moderate,Houston,TX
10254,03/02/2023,65,PM2.5,Houston North Loop,48-201-1052,AQS,35,65,8,52,24,Moderate,Houston,TX
10255,03/03/2023,55,PM10,Houston North Wayside,48-201-0046,AQS,49,52,6,55,42,Moderate,Houston,TX
10256,03/04/2023,93,Ozone,Houston Harvard Street,48-201-0417,AQS,93,73,9,58,45,Moderate,Houston,TX
10257,03/05/2023,100,Ozone,Northwest Harris County,48-201-0029,AQS,100,69,9,37,35,Moderate,Houston,TX
10258,03/06/2023,80,PM2.5,Conroe Relocated,48-339-0078,AQS,44,80,10,64,44,Moderate,Houston,TX
